Name,Website
Flex-N-Gate,https://www.flex-n-gate.com
Floyd County Manufacturing,https://www.floydcounty.com
Formwood Industries,https://www.formwood.com
Fort Wayne Metals,https://www.fwmetals.com
Franklin Electric,https://www.franklinwater.com
Frontier Electronic Systems,https://www.frontier-electronic.com
Garlock,https://www.garlock.com
GE Aerospace,https://www.geaerospace.com
General Devices Company Inc.,https://www.generaldevices.com
General Motors Components Holdings Inc.,https://www.gm.com
General Sheet Metal Works Inc.,https://www.generalsheetmetal.com
Gibson,https://www.gibson.com
Gleason Cutting Tools,https://www.gleason.com
Graham Packaging,https://www.grahampackaging.com
Greenfield Indiana Tooling,https://www.greenfieldtool.com
GTB Precision,https://gtbprecision.com
Hagerman Metal Fabrication,https://www.hagermaninc.com
Hammond Group,https://www.hammondgroup.net
Hirschbach Motor Lines,https://hirschbach.com
Hoosier Pattern,https://www.hoosierpattern.com
Hudson Industries,https://hudsonindustries.com
Hydro-Gear,https://www.hydro-gear.com
IBM,https://www.ibm.com
Indiana Furniture,https://www.indianafurniture.com
Indiana Packers Corporation,https://www.indianapackers.com
Industrial Pallet Corp.,http://www.ind-pallet-corp.com
Innovative Tooling Solutions,https://www.innovativetooling.com
Inovateus Solar,https://inovateus.com
Intertech Products,https://www.intertechproducts.com
Jasper Engines & Transmissions,https://www.jasperengines.com
Jasper Plastic Solutions,https://jasperplasticsolutions.com
Jeco Plastics,https://jecoplastics.com
JOMAR Machining & Fabricating,https://4jomar.com
Keco Engineered Coatings,https://www.keco.com
Kimura Foundry America,https://kimurafoundryamerica.com
Kirby Risk,https://www.kirbyrisk.com
KSM Casting Group,https://www.ksmcg.com
Lakepark Industries of Indiana,https://www.lakepark.com
Lear Corporation,https://www.lear.com
Lippert Components,https://www.lci1.com
Lionshead Precision Metals,https://lionsheadmetals.com
Logan Stampings Inc.,https://www.loganstampings.com
Lucas Oil Products,https://lucasoil.com
MACLids,https://www.maclids.com
Mast Industries,https://mastindustries.com
Maximus Tooling,https://maximustooling.com
MBX Systems,https://www.mbx.com
Meyer Plastics,https://www.meyerplastics.com
Micro Machine Works,https://micromachineworks.com
Mitsubishi Chemical Advanced Materials,https://www.mcam.com
MITO Material Solutions Inc.,https://mitomaterials.com
Mixer Direct Inc.,https://www.mxdprocess.com
Modern Metal Roofing,http://www.modernmetalroofing.com
Hoosier Tank and Manufacturing LLC,http://www.hoosiertank.com
Monroe Custom Bodies,http://www.monroebodies.com
MTD Products,https://www.mtdproducts.com
Toro,https://www.toro.com
Husqvarna Outdoor Products,https://www.husqvarna.com
Stihl Inc.,https://www.stihlusa.com
Briggs & Stratton,https://www.briggsandstratton.com
Continental AG,https://www.continental.com
Cooper Tire & Rubber,https://www.coopertire.com
Michelin Americas,https://www.michelin.com
Goodyear Tire & Rubber,https://www.goodyear.com
Pirelli Tire,https://www.pirelli.com
Yokohama Tire,https://www.yokohamatire.com
Dana Incorporated,https://www.dana.com
BorgWarner,https://www.borgwarner.com
American Axle & Manufacturing,https://www.aam.com
Magna International,https://www.magna.com
ZF Friedrichshafen,https://www.zf.com
Lear Corporation,https://www.lear.com
Adient,https://www.adient.com
Forvia,https://www.forvia.com
Valeo,https://www.valeo.com
Denso,https://www.denso.com
Yazaki,https://www.yazaki-group.com
Aisin,https://www.aisin.com
Continental Automotive,https://www.continental.com
Tenneco,https://www.tenneco.com
Federal-Mogul,https://www.federalmogul.com
Cummins,https://www.cummins.com
Navistar,https://www.navistar.com
Pacbrake,https://www.pacbrake.com
Horton,https://www.hortonww.com
Mack Trucks,https://www.macktrucks.com
Peterbilt,https://www.peterbilt.com
Kenworth,https://www.kenworth.com
Volvo Trucks,https://www.volvotrucks.com
Mitsubishi Electric Automotive,https://www.mitsubishielectric.com
Schaeffler Group,https://www.schaeffler.com
Timken,https://www.timken.com
SKF USA,https://www.skf.com
Regal Rexnord,https://www.regalrexnord.com
Baldor Electric,https://www.baldor.com
WEG Electric,https://www.weg.net
Leeson Electric,https://www.leeson.com
Emerson Industrial,https://www.emerson.com
Rockwell Automation,https://www.rockwellautomation.com
Bosch Rexroth,https://www.boschrexroth.com
Parker Hannifin,https://www.parker.com
Eaton Corporation,https://www.eaton.com
ABB,https://new.abb.com
Schneider Electric,https://www.se.com/us
General Electric,https://www.ge.com
Honeywell,https://www.honeywell.com
Rolls-Royce,https://www.rolls-royce.com
Pratt & Whitney,https://www.prattwhitney.com
Howmet Aerospace,https://www.howmet.com
Precision Castparts,https://www.pccstructurals.com
Triumph Group,https://www.triumphgroup.com
Raytheon Technologies,https://www.rtx.com
Lockheed Martin,https://www.lockheedmartin.com
L3Harris Technologies,https://www.l3harris.com
Northrop Grumman,https://www.northropgrumman.com
Boeing,https://www.boeing.com
SpaceX,https://www.spacex.com
Blue Origin,https://www.blueorigin.com
General Motors,https://www.gm.com
Ford Motor Company,https://www.ford.com
Stellantis,https://www.stellantis.com
Toyota,https://www.toyota.com
Honda,https://www.honda.com
Tesla,https://www.tesla.com
Rivian,https://www.rivian.com
Lucid Motors,https://www.lucidmotors.com
Tesla Service,https://www.tesla.com/support
Valvoline,https://www.valvoline.com
Jiffy Lube,https://www.jiffylube.com
Midas,https://www.midas.com
Meineke,https://www.meineke.com
Monro Auto Service,https://www.monro.com
Pep Boys,https://www.pepboys.com
Firestone Complete Auto Care,https://www.firestonecompleteautocare.com
Goodyear Auto Service,https://www.goodyearautoservice.com
Discount Tire,https://www.discounttire.com
Les Schwab Tire Centers,https://www.lesschwab.com
Tire Discounters,https://www.tirediscounters.com
Big O Tires,https://www.bigotires.com
Crown Automotive,https://www.crownautomotive.com
Rush Truck Centers,https://www.rushtruckcenters.com
Penske Truck Leasing,https://www.pensketruckleasing.com
Ryder,https://www.ryder.com
U-Haul,https://www.uhaul.com
NICOR,https://www.nicor.com
NIPSCO,https://www.nipsco.com
Indiana Michigan Power,https://www.indianamichiganpower.com
Vectren,https://www.vectren.com
AES,https://www.aes.com
Duke Energy,https://www.duke-energy.com
American Electric Power,https://www.aep.com
Cintas,https://www.cintas.com
Aramark,https://www.aramark.com
Republic Services,https://www.republicservices.com
Waste Management,https://www.wm.com
Veolia North America,https://www.veolia.com
Clean Harbors,https://www.cleanharbors.com
Ecolab,https://www.ecolab.com
SUEZ,https://www.suez.com
Stericycle,https://www.stericycle.com
Covanta,https://www.covanta.com
Steris,https://www.steris.com
Medline Industries,https://www.medline.com
Cardinal Health,https://www.cardinalhealth.com
McKesson,https://www.mckesson.com
Owens & Minor,https://www.owens-minor.com
Henry Schein,https://www.henryschein.com
Grainger,https://www.grainger.com
Fastenal,https://www.fastenal.com
MSC Industrial Supply,https://www.mscdirect.com
Horizon Solutions,https://www.horizonsolutions.com
Wurth Industry,https://www.wurthindustry.com
Applied Industrial Technologies,https://www.applied.com
Motion Industries,https://www.motionindustries.com
Grainger Industrial Supply,https://www.grainger.com
Graybar Electric,https://www.graybar.com
Sonepar USA,https://www.soneparusa.com
Border States Electric,https://www.borderstates.com
Rexel,https://www.rexelusa.com
WESCO Distribution,https://www.wesco.com
Anixter,https://www.anixter.com
Tech Data,https://www.techdata.com
Arrow Electronics,https://www.arrow.com
Avnet,https://www.avnet.com
Belden,https://www.belden.com
Prysmian Group,https://na.prysmian.com
Encore Wire,https://www.encorewire.com
Southwire,https://www.southwire.com
Alpha Wire,https://www.alphawire.com
Panduit,https://www.panduit.com
Legrand,https://www.legrand.us
Leviton,https://www.leviton.com
Schneider Electric,https://www.se.com/us
Eaton,https://www.eaton.com
ABB,https://new.abb.com
Rockwell Automation,https://www.rockwellautomation.com
Emerson,https://www.emerson.com
Honeywell,https://www.honeywell.com
3M,https://www.3m.com
Stanley Black & Decker,https://www.stanleyblackanddecker.com
Illinois Tool Works,https://www.itw.com
Haas Automation,https://www.haascnc.com
Mazak,https://www.mazakusa.com
DMG MORI USA,https://us.dmgmori.com
Okuma,https://www.okuma.com
TRUMPF,https://www.trumpf.com
KBR,https://www.kbr.com
Fluor,https://www.fluor.com
Jacobs,https://www.jacobs.com
Parsons,https://www.parsons.com
AECOM,https://aecom.com
Bechtel,https://www.bechtel.com
Austin Industries,https://www.austin-ind.com
Quanta Services,https://www.quantaservices.com
MasTec,https://www.mastec.com
MYR Group,https://www.myrgroup.com
EMCOR Group,https://www.emcorgroup.com
Comfort Systems USA,https://www.comfortsystemsusa.com
IES Holdings,https://www.ies-co.com
Rosendin Electric,https://www.rosendin.com
Helix Electric,https://www.helixelectric.com
M.C. Dean,https://www.mcdean.com
Southland Industries,https://www.southlandind.com
Limbach,https://www.limbachinc.com
Enterprise Products Partners,https://www.enterpriseproducts.com
Plains All American Pipeline,https://www.plains.com
Kinder Morgan,https://www.kindermorgan.com
Williams Companies,https://www.williams.com
Cheniere Energy,https://www.cheniere.com
Occidental,https://www.oxy.com
EOG Resources,https://www.eogresources.com
Pioneer Natural Resources,https://www.pxd.com
Bell Steel Inc,https://bell-steel.com 
All Things Metal,https://allthingsmetal.com 
Phoenix Metal,https://phoenixmetal.com 
Precision Metal Manufacturing,https://azpmm.com 
Denali MetalWorks,https://denalimetalworks.com 
S&H Steel Co,https://shsteelco.com 
GSI Machine & Fabrication,https://gsimachineltd.com 
R Parra Steel Fab Inc,https://rparrafab.com 
Diversified Metal Fabrication LLC,https://diversifiedmetalfab.com 
FHI Stainless,https://fhi-stainless.com 
CSS Steel Fabrication,https://csssteelfab.com 
Spectrum Manufacturing Corp,https://spectrummfgcorp.com 
Phillips Manufacturing Co,https://phillipsmfg.com 
Arizona Vortex Tube MFG Company,https://azvortex.com 
Venus Manufacturing,https://venusmfg.com 
Mar-Bro Manufacturing,https://mar-bro.com 
Deaton Manufacturing System LLC,https://deatonmfg.com 
MJS Designs,https://mjsdesigns.com 
Arizona Hydrogen Manufacturing,https://azh2mfg.com 
Gruop Manufacturing Services Inc,https://gruopmfg.com 
Admiral Engineering & Manufacturing Co,https://admiraleng.com 
Verde Industries Inc,https://verdeind.com 
Profile Precision Extrusions,https://profileextrusions.com 
Precision Glass & Aluminum LLC,https://precisionglassandaluminum.com 
United Aluminum,https://unitedaluminum.com 
Artistic Alloys & Design LLC,https://artisticalloys.com 
Bent Fabrication,https://bentfab.com 
K-Zell Metals Inc,https://kzellmetals.com 
Pit Buggy Welding Services,https://pitbuggywelding.com 
Black Label Steel,https://blacklabelsteel.com 
Metal Form Manufacturing,https://metalformfab.com 
Precision Metal Products LLC,https://precisionmetalproductsllc.com 
Strictly Custom Metals LLC,https://strictlycustommetals.com 
Concise Fabricators,https://concisefabricators.com 
Precision Stainless Manufacturing,https://precisionstainlessmfg.com 
Southwest Fabricators,https://southwestfabricators.com
Advanced Manufacturing & Fabrication,https://amfab.com 
Alloy USA,https://alloyusa.com
Arizona CNC Solutions,https://arizonacncsolutions.com
Arizona CNC Work Services,https://iqsdirectory.com/cnc-work/arizona
Arizon Machine & Engineering,https://arizonmachine.com
Aspex Corporation,https://aspexcorp.com
BTI CNC,https://bticnc.com
Bent River Machine,https://bentrivermachine.com 
KLK Incorporated,https://klkinc.com 
LAI Southwest Waterjet Cutting,https://laisw.com 
Landmark Tool & Gage,https://landmarktoolandgage.com 
Layke Inc,https://laykeinc.com 
Linco Inc,https://lincoinc.com 
Lynch Brothers Manufacturing Co,https://lynchbrosmfg.com 
M & M Automatics,https://mmautomatics.com 
MC Leod Manufacturing,https://mcleodmfg.com 
MC Millan Machine Company,https://mcmillanmfg.com 
Midwest Manufacturing & Machine,https://midwestmfgmachine.com
Machinco Inc,https://machincoinc.com 
Manning Metal Products,https://manningmetalproducts.com 
Mastercraft Mold Inc,https://mastercraftmold.com 
May Industries Inc,https://mayindustriesinc.com 
Modern Industries,https://modernindustriesaz.com 
Mohr Molds Inc,https://mohrmolds.com 
Moonlight Burr,https://moonlightburr.com
Morrison Ledford Machine,https://morrisonledford.com 
N G Machine,https://ngmachine.com 
Native Industries,https://nativeindustries.com 
New Tech Machinery,https://newtechmachinery.com 
Northwest Precision Machining,https://northwestprecisionmachining.com
Recycled Materials Association,https://www.recycledmaterials.org
ReMA Member Directory,https://www.recycledmaterials.org/membership/member-directory/
ERI,https://eridirect.com
Sims Lifecycle Services,https://www.simslifecycle.com
Call2Recycle,https://www.call2recycle.org
Battery Solutions,https://www.batterysolutions.com
Cirba Solutions,https://cirbasolutions.com
Li-Cycle,https://li-cycle.com
Redwood Materials,https://www.redwoodmaterials.com
Umicore,https://www.umicore.com
Aurubis,https://www.aurubis.com
Asarco,https://www.asarco.com
Freeport-McMoRan,https://www.fcx.com
Glencore,https://www.glencore.com
Trafigura,https://www.trafigura.com
Mercuria,https://www.mercuria.com
IXM,https://www.ixm.com
Gerald Group,https://gerald.com
StoneX,https://www.stonex.com
Marex,https://www.marex.com
Rio Tinto,https://www.riotinto.com
BHP,https://www.bhp.com
Vale,https://www.vale.com
Anglo American,https://www.angloamerican.com
Teck Resources,https://www.teck.com
South32,https://www.south32.net
Norsk Hydro,https://www.hydro.com
Boliden,https://www.boliden.com
Outokumpu,https://www.outokumpu.com
Aperam,https://www.aperam.com
Carpenter Technology,https://www.carpentertechnology.com
Johnson Matthey,https://matthey.com
Elemental Holding,https://elemental.global
TES,https://www.tes-amm.com
Sipi Metals,https://www.sipimetals.com
Metalor,https://www.metalor.com
Heraeus Precious Metals,https://www.heraeus.com
Tanaka Precious Metals,https://www.tanaka.co.jp
Dowa Eco-System,https://www.dowa-eco.co.jp
Mitsubishi Materials,https://www.mmc.co.jp
Sumitomo Corporation of Americas,https://www.sumitomocorp.com
Mitsui & Co,https://www.mitsui.com
C.H. Robinson,https://www.chrobinson.com
J.B. Hunt Transport,https://www.jbhunt.com
XPO Logistics,https://www.xpo.com
Old Dominion Freight Line,https://www.odfl.com
Saia,https://www.saia.com
ArcBest,https://arcb.com
Danieli Centro Recycling,https://www.danieli-centro-recycling.com
Lindemann Metal Recycling,https://www.lindemannmetalrecycling.com
SSI Shredding Systems,https://www.ssiworld.com
WENDT Corporation,https://www.wendtcorp.com
American Baler Company,https://www.americanbaler.com
Harris (Recycling Equipment),https://www.harrisequipment.com
Marathon Equipment,https://www.marathonequipment.com
